Match_id,Team1,Team2,Venue,Toss_winner,Toss_decision,Winner,Players_1,Players_2,Players_3,Players_4,Players_5,Players_6,Players_7,Players_8,Players_9,Players_10,Players_11
250670,South Africa,Pakistan,St George's Park,Pakistan,bat,draw,Mohammad Hafeez,Imran Nazir,Younis Khan,Kamran Akmal,Mohammad Yousuf,Inzamam-ul-Haq,Shoaib Malik,Abdul Razzaq,Naved-ul-Hasan,Iftikhar Anjum,Mohammad Asif
250671,South Africa,Pakistan,Newlands,South Africa,field,South Africa,BB McCullum,NJ Astle,LRPL Taylor,PG Fulton,DL Vettori,JAH Marshall,HJH Marshall,JEC Franklin,AR Adams,MR Gillespie,MJ Mason
250672,South Africa,Pakistan,New Wanderers Stadium,Pakistan,bat,South Africa,WU Tharanga,ST Jayasuriya,MS Atapattu,KC Sangakkara,DPMD Jayawardene,LPC Silva,TM Dilshan,MF Maharoof,CRD Fernando,M Muralitharan,PDRL Perera
251489,New Zealand,Sri Lanka,McLean Park,New Zealand,bat,Sri Lanka,WU Tharanga,ST Jayasuriya,DPMD Jayawardene,KC Sangakkara,MS Atapattu,CK Kapugedera,MF Maharoof,WPUJC Vaas,SL Malinga,CRD Fernando,M Muralitharan
251491,New Zealand,Sri Lanka,Jade Stadium,New Zealand,field,New Zealand,ML Hayden,PA Jaques,BJ Haddin,MEK Hussey,BJ Hodge,CL White,SR Watson,GB Hogg,MG Johnson,NW Bracken,GD McGrath
251492,New Zealand,Sri Lanka,Eden Park,Sri Lanka,bat,Sri Lanka,ML Hayden,PA Jaques,BJ Haddin,MEK Hussey,BJ Hodge,CL White,NW Bracken,GD McGrath,SW Tait,SR Watson,GB Hogg
251494,New Zealand,Australia,Westpac Stadium,New Zealand,field,New Zealand,ML Hayden,SR Watson,BJ Haddin,BJ Hodge,MEK Hussey,CL White,AC Voges,NW Bracken,SW Tait,MG Johnson,GB Hogg
251495,New Zealand,Australia,Eden Park,New Zealand,field,New Zealand,R Dravid,SR Tendulkar,IK Pathan,V Sehwag,MS Dhoni,SK Raina,M Kaif,AB Agarkar,RP Singh,MM Patel,Harbhajan Singh
251496,New Zealand,Australia,Seddon Park,Australia,bat,New Zealand,PA Jaques,SR Watson,RT Ponting,DR Martyn,MJ Clarke,MJ Cosgrove,BJ Haddin,GB Hogg,MG Johnson,SR Clark,GD McGrath
256607,India,West Indies,Kinrara Academy Oval,India,bat,West Indies,ML Hayden,SM Katich,SR Watson,A Symonds,MJ Clarke,MEK Hussey,BJ Haddin,B Lee,NW Bracken,SR Clark,DJ Cullen
256608,Australia,India,Kinrara Academy Oval,Australia,bat,draw,R Dravid,V Sehwag,SR Tendulkar,SK Raina,Yuvraj Singh,MS Dhoni,AB Agarkar,Harbhajan Singh,RP Singh,S Sreesanth,MM Patel
256610,Australia,West Indies,Kinrara Academy Oval,Australia,bat,West Indies,ML Hayden,SM Katich,RT Ponting,DR Martyn,A Symonds,BJ Haddin,MEK Hussey,GB Hogg,B Lee,SR Clark,GD McGrath
256612,India,West Indies,Kinrara Academy Oval,India,bat,India,SR Watson,SM Katich,RT Ponting,DR Martyn,A Symonds,MJ Clarke,MEK Hussey,BJ Haddin,B Lee,GD McGrath,NW Bracken
256614,Australia,India,Kinrara Academy Oval,Australia,bat,Australia,LMP Simmons,D Ganga,CH Gayle,MN Samuels,BC Lara,DR Smith,RS Morton,D Ramdin,IDR Bradshaw,JE Taylor,CD Collymore
256615,Australia,West Indies,Kinrara Academy Oval,Australia,bat,Australia,CH Gayle,BC Lara,LMP Simmons,MN Samuels,D Ganga,RS Morton,DR Smith,D Ramdin,IDR Bradshaw,JE Taylor,CD Collymore
257769,Pakistan,West Indies,Iqbal Stadium,Pakistan,field,Pakistan,Imran Farhat,Shahid Afridi,Yasir Hameed,Mohammad Hafeez,Shoaib Malik,Faisal Iqbal,Abdul Razzaq,Kamran Akmal,Naved-ul-Hasan,Mohammad Sami,Iftikhar Anjum
257770,Pakistan,West Indies,Gaddafi Stadium,Pakistan,field,Pakistan,CH Gayle,S Chanderpaul,LMP Simmons,MN Samuels,BC Lara,D Ramdin,RS Morton,DR Smith,D Mohammed,DBL Powell,CD Collymore
257771,Pakistan,West Indies,Multan Cricket Stadium,Pakistan,bat,West Indies,AN Cook,MJ Prior,IR Bell,KP Pietersen,OA Shah,PD Collingwood,AD Mascarenhas,LE Plunkett,SCJ Broad,MS Panesar,JM Anderson
257772,Pakistan,West Indies,National Stadium,Pakistan,field,Pakistan,CH Gayle,DS Smith,S Chanderpaul,MN Samuels,DR Smith,RS Morton,D Ramdin,R Rampaul,DBL Powell,FH Edwards,DJ Bravo
258465,England,West Indies,Lord's,West Indies,field,England,AN Cook,MJ Prior,IR Bell,KP Pietersen,SCJ Broad,JM Anderson,A Flintoff,AD Mascarenhas,MS Panesar,PD Collingwood,-
258466,England,West Indies,Edgbaston,England,field,West Indies,SC Ganguly,SR Tendulkar,Yuvraj Singh,R Dravid,MS Dhoni,KD Karthik,AB Agarkar,RR Powar,PP Chawla,RP Singh,MM Patel
258471,England,India,The Rose Bowl,India,field,England,AN Cook,MJ Prior,IR Bell,KP Pietersen,PD Collingwood,OA Shah,RS Bopara,SCJ Broad,CT Tremlett,JM Anderson,MS Panesar
258472,England,India,County Ground,India,bat,India,SC Ganguly,SR Tendulkar,KD Karthik,R Dravid,Yuvraj Singh,MS Dhoni,AB Agarkar,RR Powar,PP Chawla,Z Khan,RP Singh
258473,England,India,Edgbaston,India,field,England,SC Ganguly,SR Tendulkar,G Gambhir,Yuvraj Singh,MS Dhoni,R Dravid,KD Karthik,Z Khan,AB Agarkar,PP Chawla,RR Powar
258474,England,India,Old Trafford,India,bat,England,AN Cook,IR Bell,MJ Prior,KP Pietersen,PD Collingwood,OA Shah,LJ Wright,AD Mascarenhas,SCJ Broad,JM Anderson,MS Panesar
258475,England,India,Headingley,England,field,India,SC Ganguly,SR Tendulkar,G Gambhir,R Dravid,Yuvraj Singh,RV Uthappa,MS Dhoni,RR Powar,PP Chawla,Z Khan,RP Singh
258476,England,India,Kennington Oval,England,bat,India,RV Uthappa,G Gambhir,SK Raina,SR Tendulkar,R Dravid,Yuvraj Singh,KD Karthik,AB Agarkar,RR Powar,A Kumble,S Sreesanth
258477,England,India,Lord's,India,bat,England,RV Uthappa,SC Ganguly,R Dravid,SR Tendulkar,MS Dhoni,AB Agarkar,Z Khan,IK Pathan,Harbhajan Singh,A Kumble,Yuvraj Singh
267708,India,West Indies,"""MA Chidambaram Stadium",West Indies,field,West Indies,WU Tharanga,ST Jayasuriya,MS Atapattu,KC Sangakkara,DPMD Jayawardene,TM Dilshan,RP Arnold,MF Maharoof,KMDN Kulasekara,HMCM Bandara,SL Malinga
267709,India,West Indies,Indian Petrochemicals Corporation Limited Sports Complex Ground,West Indies,field,India,MS Atapattu,ST Jayasuriya,DPMD Jayawardene,KC Sangakkara,LPC Silva,TM Dilshan,RP Arnold,MF Maharoof,HMCM Bandara,SL Malinga,CRD Fernando
267710,India,Sri Lanka,Eden Gardens,India,field,draw,WU Tharanga,ST Jayasuriya,KC Sangakkara,DPMD Jayawardene,MS Atapattu,TM Dilshan,RP Arnold,MF Maharoof,HMCM Bandara,KMDN Kulasekara,CRD Fernando
267712,India,Sri Lanka,Madhavrao Scindia Cricket Ground,India,field,Sri Lanka,Javed Omar,Tamim Iqbal,Habibul Bashar,Shakib Al Hasan,Mohammad Ashraful,Aftab Ahmed,Mohammad Rafique,Mushfiqur Rahim,Syed Rasel,Shahadat Hossain,Abdur Razzak
267713,India,Sri Lanka,Andhra Cricket Association-Visakhapatnam District Cricket Association Stadium,India,field,India,V Sehwag,G Gambhir,MS Dhoni,Yuvraj Singh,R Dravid,D Mongia,KD Karthik,PP Chawla,RR Powar,Z Khan,MM Patel
267715,India,Sri Lanka,"""Nehru Stadium",Sri Lanka,bat,India,WU Tharanga,ST Jayasuriya,KC Sangakkara,DPMD Jayawardene,LPC Silva,TM Dilshan,J Mubarak,WPUJC Vaas,CRD Fernando,MF Maharoof,SL Malinga
282688,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,bat,India,L Vincent,BB McCullum,LRPL Taylor,SB Styris,CD McMillan,JDP Oram,NL McCullum,DL Vettori,SE Bond,MR Gillespie,CS Martin
282689,Bangladesh,India,Shere Bangla National Stadium,India,bat,India,WU Tharanga,ST Jayasuriya,KC Sangakkara,DPMD Jayawardene,LPC Silva,TM Dilshan,J Mubarak,MF Maharoof,WPUJC Vaas,SL Malinga,CRD Fernando
287871,Bangladesh,Sri Lanka,New Wanderers Stadium,Bangladesh,field,Sri Lanka,AN Cook,P Mustard,IR Bell,KP Pietersen,PD Collingwood,OA Shah,RS Bopara,GP Swann,SCJ Broad,RJ Sidebottom,JM Anderson
287872,South Africa,New Zealand,Kingsmead,South Africa,field,South Africa,WU Tharanga,ST Jayasuriya,KC Sangakkara,DPMD Jayawardene,LPC Silva,KS Lokuarachchi,TM Dilshan,J Mubarak,WPUJC Vaas,CRD Fernando,SL Malinga
291217,Sri Lanka,England,Rangiri Dambulla International Stadium,Sri Lanka,bat,Sri Lanka,MDK Perera,ST Jayasuriya,KC Sangakkara,DPMD Jayawardene,LPC Silva,TM Dilshan,J Mubarak,KS Lokuarachchi,WPUJC Vaas,CRD Fernando,SL Malinga
291218,Sri Lanka,England,Rangiri Dambulla International Stadium,England,bat,England,AC Gilchrist,MJ Clarke,MEK Hussey,A Symonds,AC Voges,LA Pomersbach,B Lee,AA Noffke,NW Bracken,MG Johnson,SW Tait
291220,Sri Lanka,England,R Premadasa Stadium,Sri Lanka,bat,England,L Vincent,BB McCullum,JM How,SB Styris,LRPL Taylor,JDP Oram,MS Sinclair,DL Vettori,KD Mills,MR Gillespie,CS Martin
291221,Sri Lanka,England,R Premadasa Stadium,Sri Lanka,bat,Sri Lanka,ML Hayden,MJ Clarke,RT Ponting,MEK Hussey,A Symonds,BJ Haddin,JR Hopes,B Lee,NW Bracken,SW Tait,GB Hogg
291343,Australia,New Zealand,Western Australia Cricket Association Ground,Australia,bat,Australia,V Sehwag,SR Tendulkar,G Gambhir,RG Sharma,MK Tiwary,MS Dhoni,RV Uthappa,IK Pathan,Harbhajan Singh,S Sreesanth,I Sharma
291345,Australia,New Zealand,Adelaide Oval,New Zealand,bat,Australia,AC Gilchrist,ML Hayden,RT Ponting,MJ Clarke,A Symonds,MEK Hussey,JR Hopes,B Lee,NW Bracken,MG Johnson,GB Hogg
291347,Australia,New Zealand,Bellerive Oval,New Zealand,field,Australia,AC Gilchrist,RT Ponting,ML Hayden,MJ Clarke,A Symonds,MEK Hussey,BJ Haddin,B Lee,MG Johnson,NW Bracken,SR Clark
291359,Australia,India,"""Brisbane Cricket Ground",India,bat,draw,AC Gilchrist,ML Hayden,RT Ponting,MJ Clarke,A Symonds,MEK Hussey,JR Hopes,GB Hogg,B Lee,MG Johnson,NW Bracken
291360,India,Sri Lanka,"""Brisbane Cricket Ground",India,bat,draw,AC Gilchrist,ML Hayden,RT Ponting,MJ Clarke,A Symonds,MEK Hussey,JR Hopes,GB Hogg,MG Johnson,NW Bracken,SR Clark
291361,Australia,Sri Lanka,Sydney Cricket Ground,Australia,bat,Australia,TM Dilshan,KC Sangakkara,ST Jayasuriya,DPMD Jayawardene,CK Kapugedera,LPC Silva,MF Maharoof,WPUJC Vaas,SL Malinga,MKDI Amerasinghe,M Muralitharan
291362,Australia,India,Melbourne Cricket Ground,Australia,bat,India,AC Gilchrist,ML Hayden,RT Ponting,MJ Clarke,A Symonds,MEK Hussey,JR Hopes,GB Hogg,MG Johnson,NW Bracken,SR Clark
291364,Australia,Sri Lanka,Western Australia Cricket Association Ground,Australia,bat,Australia,AC Gilchrist,ML Hayden,RT Ponting,MJ Clarke,A Symonds,MEK Hussey,JR Hopes,B Lee,NW Bracken,SR Clark,GB Hogg
291365,Australia,India,Adelaide Oval,Australia,bat,Australia,MDK Perera,ST Jayasuriya,KC Sangakkara,DPMD Jayawardene,LPC Silva,TM Dilshan,CK Kapugedera,WPUJC Vaas,SL Malinga,M Muralitharan,MKDI Amerasinghe
291366,India,Sri Lanka,Adelaide Oval,Sri Lanka,bat,India,MDK Perera,ST Jayasuriya,KC Sangakkara,DPMD Jayawardene,CK Kapugedera,TM Dilshan,LPC Silva,KMDN Kulasekara,SL Malinga,M Muralitharan,MKDI Amerasinghe
291367,Australia,Sri Lanka,Melbourne Cricket Ground,Sri Lanka,field,Australia,AC Gilchrist,ML Hayden,RT Ponting,MJ Clarke,A Symonds,MEK Hussey,JR Hopes,GB Hogg,B Lee,MG Johnson,NW Bracken
291368,Australia,India,Sydney Cricket Ground,Australia,bat,Australia,RV Uthappa,SR Tendulkar,G Gambhir,Yuvraj Singh,MS Dhoni,RG Sharma,IK Pathan,Harbhajan Singh,P Kumar,PP Chawla,S Sreesanth
291369,India,Sri Lanka,Bellerive Oval,India,field,India,SC Ganguly,SR Tendulkar,G Gambhir,R Dravid,Yuvraj Singh,KD Karthik,RG Sharma,PP Chawla,RR Powar,Z Khan,RP Singh
291370,Australia,Sri Lanka,Melbourne Cricket Ground,Sri Lanka,bat,Sri Lanka,MN van Wyk,AB de Villiers,JH Kallis,HH Gibbs,JP Duminy,MV Boucher,AJ Hall,A Nel,M Ntini,CK Langeveldt,MS Tshabalala
291371,Australia,India,Sydney Cricket Ground,Australia,bat,India,AB de Villiers,MN van Wyk,JH Kallis,HH Gibbs,JP Duminy,JM Kemp,MV Boucher,AJ Hall,DW Steyn,M Ntini,A Nel
291372,Australia,India,"""Brisbane Cricket Ground",India,bat,India,WU Tharanga,ST Jayasuriya,KC Sangakkara,DPMD Jayawardene,LPC Silva,TM Dilshan,J Mubarak,MF Maharoof,SL Malinga,CRD Fernando,HMCM Bandara
293076,India,South Africa,"""Civil Service Cricket Club",South Africa,field,South Africa,Tamim Iqbal,Shahriar Nafees,Tushar Imran,Mushfiqur Rahim,Mohammad Ashraful,Aftab Ahmed,Shakib Al Hasan,Farhad Reza,Abdur Razzak,Shahadat Hossain,Syed Rasel
293077,India,South Africa,"""Civil Service Cricket Club",India,field,India,WU Tharanga,ST Jayasuriya,KC Sangakkara,CK Kapugedera,J Mubarak,TM Dilshan,DPMD Jayawardene,MF Maharoof,UDU Chandana,KMDN Kulasekara,CRD Fernando
293078,India,South Africa,"""Civil Service Cricket Club",India,field,India,JM How,BB McCullum,JAH Marshall,LRPL Taylor,SB Styris,PG Fulton,DR Flynn,DL Vettori,KD Mills,MJ Mason,MR Gillespie
293481,Sri Lanka,Bangladesh,P Saravanamuttu Stadium,Bangladesh,field,Sri Lanka,IR Bell,LJ Wright,KP Pietersen,RS Bopara,PD Collingwood,OA Shah,AD Mascarenhas,TR Ambrose,GP Swann,SCJ Broad,JM Anderson
293482,Sri Lanka,Bangladesh,R Premadasa Stadium,Sri Lanka,field,Sri Lanka,JM How,BB McCullum,LRPL Taylor,SB Styris,DR Flynn,GD Elliott,GJ Hopkins,DL Vettori,KD Mills,TG Southee,MR Gillespie
293483,Sri Lanka,Bangladesh,R Premadasa Stadium,Bangladesh,field,Sri Lanka,IR Bell,LJ Wright,KP Pietersen,RS Bopara,PD Collingwood,OA Shah,TR Ambrose,GP Swann,SCJ Broad,RJ Sidebottom,JM Anderson
296903,England,New Zealand,Old Trafford,England,field,England,JM How,BB McCullum,LRPL Taylor,SB Styris,DR Flynn,JDP Oram,GD Elliott,KD Mills,MR Gillespie,TG Southee,DL Vettori
296905,England,New Zealand,Edgbaston,New Zealand,field,draw,IR Bell,MJ Prior,OA Shah,KP Pietersen,A Flintoff,LJ Wright,SCJ Broad,JM Anderson,SJ Harmison,SR Patel,RS Bopara
296906,England,New Zealand,County Ground,England,field,New Zealand,GC Smith,HH Gibbs,JH Kallis,AB de Villiers,JP Duminy,MV Boucher,J Botha,JA Morkel,A Nel,M Ntini,DW Steyn
296907,England,New Zealand,Kennington Oval,New Zealand,field,New Zealand,IR Bell,MJ Prior,OA Shah,KP Pietersen,A Flintoff,PD Collingwood,SR Patel,LJ Wright,SCJ Broad,JM Anderson,SJ Harmison
296908,England,New Zealand,Lord's,England,field,New Zealand,HH Gibbs,HM Amla,JH Kallis,AB de Villiers,JP Duminy,MV Boucher,VD Philander,J Botha,DW Steyn,A Nel,M Morkel
296914,England,South Africa,Headingley,England,bat,England,AC Gilchrist,ML Hayden,BJ Hodge,MJ Clarke,A Symonds,BJ Haddin,JR Hopes,B Lee,MG Johnson,-,-
296915,England,South Africa,Trent Bridge,South Africa,bat,England,AC Gilchrist,ML Hayden,BJ Hodge,MJ Clarke,A Symonds,BJ Haddin,JR Hopes,B Lee,MG Johnson,SR Clark,GB Hogg
296916,England,South Africa,Kennington Oval,South Africa,field,England,AC Gilchrist,ML Hayden,RT Ponting,MJ Clarke,A Symonds,BJ Hodge,JR Hopes,B Lee,MG Johnson,SR Clark,GB Hogg
296917,England,South Africa,Lord's,England,field,England,SC Ganguly,SR Tendulkar,Yuvraj Singh,MS Dhoni,R Dravid,RV Uthappa,Z Khan,RP Singh,IK Pathan,Harbhajan Singh,M Kartik
297793,India,Australia,M Chinnaswamy Stadium,Australia,bat,draw,SC Ganguly,R Dravid,Yuvraj Singh,SR Tendulkar,RV Uthappa,MS Dhoni,IK Pathan,Harbhajan Singh,M Kartik,Z Khan,RP Singh
297794,India,Australia,Nehru Stadium,India,field,Australia,AC Gilchrist,MJ Clarke,RT Ponting,BJ Hodge,A Symonds,BJ Haddin,JR Hopes,B Lee,MG Johnson,NW Bracken,GB Hogg
297795,India,Australia,"""Rajiv Gandhi International Stadium",Australia,bat,Australia,MJ Clarke,RT Ponting,AC Gilchrist,BJ Hodge,A Symonds,BJ Haddin,JR Hopes,GB Hogg,B Lee,MG Johnson,NW Bracken
297796,India,Australia,Sector 16 Stadium,India,bat,India,AC Gilchrist,RT Ponting,ML Hayden,A Symonds,BJ Hodge,MJ Clarke,BJ Haddin,B Lee,NW Bracken,BW Hilfenhaus,SR Clark
297797,India,Australia,Reliance Stadium,India,bat,Australia,Salman Butt,Kamran Akmal,Younis Khan,Mohammad Yousuf,Shahid Afridi,Shoaib Malik,Misbah-ul-Haq,Abdur Rehman,Shoaib Akhtar,Umar Gul,Iftikhar Anjum
297798,India,Australia,Vidarbha Cricket Association Ground,Australia,bat,Australia,SC Ganguly,G Gambhir,SR Tendulkar,V Sehwag,Yuvraj Singh,MS Dhoni,RV Uthappa,IK Pathan,Harbhajan Singh,Z Khan,RP Singh
297799,India,Australia,Wankhede Stadium,Australia,bat,India,SC Ganguly,SR Tendulkar,G Gambhir,Yuvraj Singh,MS Dhoni,RV Uthappa,Harbhajan Singh,IK Pathan,RP Singh,Z Khan,M Kartik
297800,India,Australia,Brabourne Stadium,Australia,bat,India,Salman Butt,Younis Khan,Shoaib Malik,Mohammad Yousuf,Shahid Afridi,Misbah-ul-Haq,Sohail Tanvir,Kamran Akmal,Shoaib Akhtar,Umar Gul,Iftikhar Anjum
297801,India,Pakistan,Nehru Stadium,Pakistan,bat,India,Salman Butt,Imran Nazir,Yasir Hameed,Mohammad Yousuf,Shoaib Malik,Misbah-ul-Haq,Fawad Alam,Sohail Tanvir,Umar Gul,Iftikhar Anjum,-
297802,India,Pakistan,"""Punjab Cricket Association Stadium",India,bat,Pakistan,L Vincent,BB McCullum,JM How,LRPL Taylor,SB Styris,GJ Hopkins,DL Vettori,KD Mills,MR Gillespie,MJ Mason,JS Patel
297803,India,Pakistan,Green Park,Pakistan,field,India,L Vincent,BB McCullum,JM How,SB Styris,LRPL Taylor,MS Sinclair,GJ Hopkins,KD Mills,MR Gillespie,CS Martin,DL Vettori
297804,India,Pakistan,Captain Roop Singh Stadium,Pakistan,bat,India,HH Gibbs,JH Kallis,GC Smith,AB de Villiers,JP Duminy,MV Boucher,SM Pollock,JA Morkel,J Botha,A Nel,CK Langeveldt
297805,India,Pakistan,Sawai Mansingh Stadium,India,field,Pakistan,L Vincent,BB McCullum,JM How,SB Styris,LRPL Taylor,MS Sinclair,JDP Oram,KD Mills,DL Vettori,MR Gillespie,JS Patel
298795,South Africa,New Zealand,New Wanderers Stadium,South Africa,field,South Africa,DS Smith,BA Parchment,MN Samuels,S Chanderpaul,RS Morton,DJ Bravo,D Ramdin,DJG Sammy,R Rampaul,DBL Powell,FH Edwards
298796,South Africa,New Zealand,Kingsmead,South Africa,field,South Africa,GC Smith,HH Gibbs,JH Kallis,AB de Villiers,JP Duminy,MV Boucher,SM Pollock,J Botha,DW Steyn,M Morkel,CK Langeveldt
298797,South Africa,New Zealand,St George's Park,South Africa,bat,New Zealand,BA Parchment,S Chattergoon,PA Browne,MN Samuels,RS Morton,DJ Bravo,DJG Sammy,D Ramdin,JE Taylor,DBL Powell,FH Edwards
298798,South Africa,New Zealand,Newlands,New Zealand,bat,South Africa,BA Parchment,S Chattergoon,S Chanderpaul,MN Samuels,DJ Bravo,PA Browne,DJG Sammy,RN Lewis,JE Taylor,DBL Powell,FH Edwards
298805,South Africa,West Indies,SuperSport Park,South Africa,field,South Africa,BA Parchment,DS Smith,S Chanderpaul,PA Browne,DJ Bravo,RS Morton,D Ramdin,DJG Sammy,RN Lewis,DBL Powell,R Rampaul
298806,South Africa,West Indies,Newlands,South Africa,bat,South Africa,HH Gibbs,GC Smith,JH Kallis,AB de Villiers,JM Kemp,MV Boucher,SM Pollock,M Ntini,CK Langeveldt,JA Morkel,J Botha
298807,South Africa,West Indies,St George's Park,West Indies,bat,South Africa,Imran Nazir,Kamran Akmal,Younis Khan,Mohammad Yousuf,Shoaib Malik,Misbah-ul-Haq,Shahid Afridi,Sohail Tanvir,Abdur Rehman,Iftikhar Anjum,Umar Gul
298808,South Africa,West Indies,Kingsmead,West Indies,bat,South Africa,HH Gibbs,GC Smith,JH Kallis,AB de Villiers,JM Kemp,MV Boucher,JA Morkel,SM Pollock,J Botha,CK Langeveldt,M Ntini
298809,South Africa,West Indies,New Wanderers Stadium,South Africa,field,South Africa,Yasir Hameed,Shahid Afridi,Younis Khan,Mohammad Yousuf,Shoaib Malik,Misbah-ul-Haq,Kamran Akmal,Abdur Rehman,Iftikhar Anjum,Umar Gul,Mohammad Asif
299006,Pakistan,South Africa,Gaddafi Stadium,South Africa,bat,South Africa,HH Gibbs,GC Smith,JH Kallis,AB de Villiers,JP Duminy,MV Boucher,SM Pollock,JA Morkel,A Nel,J Botha,M Ntini
299007,Pakistan,South Africa,Gaddafi Stadium,Pakistan,bat,Pakistan,Tamim Iqbal,Junaid Siddique,Aftab Ahmed,Mohammad Ashraful,Shakib Al Hasan,Mehrab Hossain jnr,Mushfiqur Rahim,Farhad Reza,Mashrafe Mortaza,Abdur Razzak,Shahadat Hossain
299008,Pakistan,South Africa,Iqbal Stadium,South Africa,bat,Pakistan,JM How,BB McCullum,PG Fulton,SB Styris,LRPL Taylor,JDP Oram,KD Mills,CS Martin,MR Gillespie,DL Vettori,-
299009,Pakistan,South Africa,Multan Cricket Stadium,Pakistan,bat,South Africa,Tamim Iqbal,Junaid Siddique,Mohammad Ashraful,Aftab Ahmed,Tushar Imran,Shakib Al Hasan,Farhad Reza,Mushfiqur Rahim,Abdur Razzak,Mashrafe Mortaza,Shahadat Hossain
299010,Pakistan,South Africa,Gaddafi Stadium,South Africa,bat,South Africa,AN Cook,P Mustard,IR Bell,KP Pietersen,PD Collingwood,OA Shah,RS Bopara,GP Swann,SCJ Broad,RJ Sidebottom,JM Anderson
300426,New Zealand,Bangladesh,Eden Park,New Zealand,field,New Zealand,AN Cook,P Mustard,IR Bell,KP Pietersen,PD Collingwood,OA Shah,RS Bopara,GP Swann,SCJ Broad,RJ Sidebottom,JM Anderson
300427,New Zealand,Bangladesh,McLean Park,New Zealand,bat,New Zealand,JD Ryder,BB McCullum,JM How,LRPL Taylor,SB Styris,PG Fulton,JDP Oram,DL Vettori,KD Mills,PA Hitchcock,CS Martin
300428,New Zealand,Bangladesh,Queenstown Events Centre,New Zealand,field,New Zealand,AN Cook,P Mustard,IR Bell,KP Pietersen,PD Collingwood,OA Shah,LJ Wright,JM Anderson,RJ Sidebottom,SCJ Broad,AD Mascarenhas
300437,New Zealand,England,Westpac Stadium,England,bat,New Zealand,AN Cook,P Mustard,IR Bell,KP Pietersen,PD Collingwood,OA Shah,LJ Wright,SCJ Broad,AD Mascarenhas,JM Anderson,RJ Sidebottom
300438,New Zealand,England,Seddon Park,New Zealand,field,New Zealand,WU Tharanga,ML Udawatte,KC Sangakkara,DPMD Jayawardene,LPC Silva,TM Dilshan,CK Kapugedera,WPUJC Vaas,KMDN Kulasekara,MKDI Amerasinghe,BAW Mendis
300439,New Zealand,England,Eden Park,England,field,England,WU Tharanga,ML Udawatte,KC Sangakkara,K Weeraratne,DPMD Jayawardene,LPC Silva,WPUJC Vaas,KMDN Kulasekara,BAW Mendis,CK Kapugedera,TM Dilshan
300440,New Zealand,England,McLean Park,New Zealand,field,draw,KC Sangakkara,ML Udawatte,DPMD Jayawardene,LPC Silva,CK Kapugedera,TM Dilshan,K Weeraratne,WPUJC Vaas,T Thushara,KMDN Kulasekara,-
300441,New Zealand,England,AMI Stadium,New Zealand,field,New Zealand,SE Marsh,SR Watson,RT Ponting,MJ Clarke,MEK Hussey,BJ Haddin,CL White,JR Hopes,B Lee,MG Johnson,NW Bracken
319134,West Indies,Sri Lanka,"""Queen's Park Oval",West Indies,field,West Indies,SE Marsh,SR Watson,RT Ponting,MJ Clarke,MEK Hussey,CL White,JR Hopes,B Lee,NW Bracken,MG Johnson,-
319135,West Indies,Sri Lanka,"""Queen's Park Oval",West Indies,field,West Indies,CH Gayle,XM Marshall,RR Sarwan,S Chanderpaul,DJ Bravo,ADS Fletcher,D Ramdin,DJG Sammy,DBL Powell,FH Edwards,SJ Benn
319136,West Indies,Sri Lanka,"""Beausejour Stadium",West Indies,field,draw,SE Marsh,SR Watson,MEK Hussey,MJ Clarke,A Symonds,DJ Hussey,JR Hopes,L Ronchi,B Lee,MG Johnson,NW Bracken
319143,West Indies,Australia,"""Arnos Vale Ground",West Indies,field,Australia,SE Marsh,SR Watson,L Ronchi,MJ Clarke,MEK Hussey,A Symonds,DJ Hussey,JR Hopes,B Lee,MG Johnson,NW Bracken
319144,West Indies,Australia,"""National Cricket Stadium",Australia,bat,Australia,Tamim Iqbal,Junaid Siddique,Shahriar Nafees,Mohammad Ashraful,Shakib Al Hasan,Raqibul Hasan,Dhiman Ghosh,Mosharraf Hossain,Abdur Razzak,Shahadat Hossain,Syed Rasel
319145,West Indies,Australia,"""National Cricket Stadium",Australia,field,Australia,Tamim Iqbal,Mohammad Ashraful,Shahriar Nafees,Nazimuddin,Shakib Al Hasan,Raqibul Hasan,Dhiman Ghosh,Abdur Razzak,Mashrafe Mortaza,Mosharraf Hossain,Syed Rasel
319146,West Indies,Australia,"""Warner Park",West Indies,field,Australia,Tamim Iqbal,Shahriar Nafees,Nazimuddin,Mohammad Ashraful,Shakib Al Hasan,Raqibul Hasan,Dhiman Ghosh,Farhad Reza,Abdur Razzak,Mashrafe Mortaza,Mosharraf Hossain
